Unnamed: 0,totpop_PL,hispanic_PL,white_PL,black_PL,sor_PL,state,county,tract,GEOID,totpop_ACS,hispanic_ACS,white_ACS,black_ACS,sor_ACS,brazilian_ACS,guyanese_ACS,cabo_verdean_ACS,belizean_ACS,armenian_ACS,cypriot_ACS,egyptian_ACS,iranian_ACS,iraqi_ACS,israeli_ACS,jordanian_ACS,lebanese_ACS,maltese_ACS,moroccan_ACS,palestinian_ACS,sudanese_ACS,syrian_ACS,turkish_ACS,arab_ACS,arab_arab_ACS,arab_other_ACS,chaldean_ACS,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct,not_sor0_w0_b0_ACS_pct,non_brazilian_ACS_pct
10,4966,701,4367,950,311,6,1,401100,6001401100,5537,658,2436,940,516,0,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,35,0,13,0,35,35,35,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
11,2989,388,2597,293,137,6,1,401200,6001401200,2994,387,1864,239,93,0,0,0,0,0,0,0,51,0,8,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
12,5887,1121,5278,1243,563,6,1,401300,6001401300,4608,393,1781,1333,140,0,0,0,0,18,0,0,30,0,5,0,0,0,0,0,35,0,0,29,0,29,0,64,29,87,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
13,5355,1283,4773,1613,828,6,1,401400,6001401400,5392,1175,1622,1716,730,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,133,0,133,0,150,133,150,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
14,2661,474,2346,972,269,6,1,401500,6001401500,3035,467,688,1688,297,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
15,2971,791,2625,813,531,6,1,401600,6001401600,2403,697,692,788,290,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,56,0,44,0,65,56,56,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
16,6121,1585,5421,1299,930,6,1,401700,6001401700,3276,549,1598,593,254,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
17,1981,403,1754,839,247,6,1,401800,6001401800,1709,454,426,664,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
18,3250,924,2931,864,662,6,1,402200,6001402200,2337,537,787,665,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,93,0,93,93,93,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
19,2459,359,2228,990,210,6,1,402400,6001402400,2623,228,392,1432,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,68,0,68,0,70,68,68,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
20,2010,169,1799,1025,135,6,1,402500,6001402500,2010,235,331,906,199,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,269,23,111,0,269,269,269,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
21,1226,113,1140,331,60,6,1,402600,6001402600,1300,76,173,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
22,1827,364,1641,749,243,6,1,402700,6001402700,2039,347,639,768,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
23,2941,267,2684,1011,134,6,1,402801,6001402801,3254,148,921,1411,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
24,1453,165,1307,577,71,6,1,402802,6001402802,1430,51,337,613,43,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
25,1917,207,1747,338,60,6,1,402900,6001402900,1828,182,440,430,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,6,6,12,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
26,3007,95,2918,124,45,6,1,403000,6001403000,2897,62,274,146,59,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
27,1690,153,1548,242,68,6,1,403100,6001403100,1941,241,818,330,111,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
28,1999,107,1890,223,51,6,1,403301,6001403301,1830,38,223,51,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
29,3220,413,2830,420,165,6,1,403302,6001403302,2556,158,1335,123,113,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,20,20,0,0,56,20,20,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
30,3031,391,2738,457,169,6,1,403401,6001403401,2717,238,1253,478,108,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,10,0,47,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
31,1524,202,1347,321,91,6,1,403402,6001403402,1134,135,598,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
32,5880,608,5258,1346,242,6,1,403501,6001403501,4904,387,1934,802,84,0,9,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
33,2148,303,1861,374,92,6,1,403502,6001403502,1919,324,1081,221,112,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
34,4717,569,4131,1274,243,6,1,403600,6001403600,5056,857,2148,1236,170,0,0,0,0,0,0,44,14,0,23,0,0,0,0,0,0,0,0,44,0,0,0,81,44,67,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
35,2786,340,2480,414,142,6,1,403701,6001403701,2909,305,1341,660,163,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,10,0,0,0,10,10,22,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
36,2149,218,1906,395,90,6,1,403702,6001403702,2238,244,1252,417,27,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,12,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
37,3710,403,3191,322,111,6,1,403800,6001403800,4008,288,2521,620,121,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,11,0,0,0,20,11,20,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
38,3943,468,3490,502,190,6,1,403900,6001403900,3883,433,2559,360,123,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,358,0,358,358,358,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
39,3049,372,2624,370,116,6,1,404000,6001404000,3145,615,1853,439,85,7,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,9,0,9,0,0,0,108,9,9,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
40,3139,352,2737,191,112,6,1,404101,6001404101,3208,141,2376,269,65,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,26,10,10,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
41,2516,259,2233,184,86,6,1,404102,6001404102,2701,293,1483,155,118,0,0,0,0,23,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
42,3641,301,3152,203,51,6,1,404200,6001404200,3894,286,2739,204,94,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
43,3416,229,2989,121,55,6,1,404300,6001404300,3587,214,2747,46,33,0,0,0,0,0,0,0,40,0,0,0,0,0,0,13,0,0,0,31,0,18,0,71,31,31,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
44,5621,456,4827,275,134,6,1,404400,6001404400,5823,182,3452,142,54,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,38,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
45,1771,123,1542,67,39,6,1,404501,6001404501,1820,116,1256,94,13,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,25,0,25,0.099601593625498,0.8705179282868526,0.0039840637450199,0.0079681274900398,0.0316831683168316,0.9514851485148514,0.0,0.0059405940594059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257425742574261,1.0
