Unnamed: 0,P1_001N,P2_002N,P1_002N,P1_004N,P1_008N,state,county,tract,GEOID,B03002_001E,B03002_012E,B02001_002E,B02001_003E,B02001_007E,B04004_022E,B04004_045E,B04004_074E,B04004_097E,B04004_016E,B04004_030E,B04004_007E,B04004_048E,B04004_008E,B04004_050E,B04004_009E,B04004_010E,B04004_056E,B04004_011E,B04004_012E,B04004_084E,B04004_013E,B04004_091E,B04004_006E,B04004_014E,B04004_015E,B04004_017E,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct
0,4641,310,4311,315,121,48,1,950100,48001950100,5268,488,4214,213,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06679594914889032,0.9288946347769877,0.06787330316742081,0.026071967248437838,0.0926347760060744,0.7999240698557327,0.040432801822323464,0.013097949886104784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5782,1610,5763,2174,1539,48,1,950401,48001950401,4763,1836,1551,1590,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2784503631961259,0.9967139398132134,0.37599446558284333,0.2661708751297129,0.385471341591434,0.325635103926097,0.33382322065924835,0.12849044719714467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7115,2002,7109,2924,1922,48,1,950402,48001950402,6540,2006,2847,2425,182,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2813773717498243,0.999156711173577,0.41096275474349964,0.27013352073085034,0.3067278287461774,0.4353211009174312,0.37079510703363916,0.02782874617737003,0.001987767584097859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4479,1631,3935,807,835,48,1,950500,48001950500,4323,1386,2549,801,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36414378209421744,0.8785443179281089,0.18017414601473544,0.18642554141549453,0.32061068702290074,0.5896368262780477,0.1852879944482998,0.053203793661808926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6036,1369,5506,1620,690,48,1,950600,48001950600,5448,1419,3712,711,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22680583167660703,0.9121935056328695,0.268389662027833,0.1143141153081511,0.2604625550660793,0.6813509544787077,0.1305066079295154,0.024229074889867842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2564,738,2318,948,427,48,1,950700,48001950700,2655,562,976,1383,34,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2878315132605304,0.9040561622464899,0.36973478939157567,0.16653666146645865,0.21167608286252354,0.36760828625235403,0.5209039548022599,0.012806026365348399,0.0,0.0026365348399246705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5427,1064,4940,1137,526,48,1,950800,48001950800,6394,974,3317,2285,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19605675327068361,0.9102634973281739,0.20950801547816472,0.09692279344020638,0.15233030966531122,0.5187675946199563,0.35736628088833283,0.01876759461995621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5281,858,4882,554,385,48,1,950901,48001950901,5140,525,3829,475,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1624692293126302,0.9244461276273434,0.10490437417155841,0.07290285930694944,0.10214007782101167,0.7449416342412452,0.09241245136186771,0.03171206225680934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5090,693,4730,473,331,48,1,950902,48001950902,4667,360,3426,431,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13614931237721023,0.9292730844793713,0.09292730844793713,0.0650294695481336,0.0771373473323334,0.7340904221127063,0.0923505463895436,0.015641739875723162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3618,242,3421,99,75,48,1,951001,48001951001,4527,288,3541,409,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06688778330569375,0.9455500276395798,0.02736318407960199,0.020729684908789386,0.0636182902584493,0.7821957146012812,0.09034680804064502,0.01877623149988955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3501,298,3306,208,121,48,1,951002,48001951002,3363,256,2886,190,59,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0.08511853756069694,0.9443016281062554,0.059411596686660954,0.0345615538417595,0.07612250966399048,0.8581623550401427,0.05649717514124294,0.017543859649122806,0.0,0.005947071067499257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004162949747249479,0.0,0.0,0.0,0.0,0.0,0.0,0.004162949747249479
11,4388,296,4106,318,94,48,1,951100,48001951100,4989,544,4148,312,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674567000911577,0.9357338195077484,0.07247037374658159,0.021422060164083864,0.10903988775305673,0.8314291441170575,0.06253758268190018,0.004610142313088796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
