Unnamed: 0,P1_001N,P2_002N,P1_002N,P1_004N,P1_008N,state,county,tract,GEOID,B03002_001E,B03002_012E,B02001_002E,B02001_003E,B02001_007E,B04004_022E,B04004_045E,B04004_074E,B04004_097E,B04004_016E,B04004_030E,B04004_007E,B04004_048E,B04004_008E,B04004_050E,B04004_009E,B04004_010E,B04004_056E,B04004_011E,B04004_012E,B04004_084E,B04004_013E,B04004_091E,B04004_006E,B04004_014E,B04004_015E,B04004_017E,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct
10,4966,701,4367,950,311,6,1,401100,6001401100,5537,658,2436,940,516,0,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,35,0,13,0,35,35,35,0.14115988723318565,0.8793797825211438,0.19130084575110753,0.0626258558195731,0.11883691529709228,0.43994943109987356,0.16976702185298898,0.09319125880440672,0.0,0.0,0.0,0.0,0.0,0.0,0.0027090482210583348,0.0,0.0,0.0,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.006321112515802781,0.0,0.0023478417915838903,0.0,0.006321112515802781,0.006321112515802781,0.006321112515802781
11,2989,388,2597,293,137,6,1,401200,6001401200,2994,387,1864,239,93,0,0,0,0,0,0,0,51,0,8,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,0.12980930076948813,0.8688524590163934,0.09802609568417531,0.045834727333556376,0.12925851703406813,0.6225784903139613,0.07982631930527723,0.031062124248496994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017034068136272545,0.0,0.0026720106880427524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197060788243153,0.0,0.0026720106880427524
12,5887,1121,5278,1243,563,6,1,401300,6001401300,4608,393,1781,1333,140,0,0,0,0,18,0,0,30,0,5,0,0,0,0,0,35,0,0,29,0,29,0,64,29,87,0.19041956854085273,0.896551724137931,0.21114319687446917,0.09563444878545949,0.08528645833333333,0.3865017361111111,0.2892795138888889,0.030381944444444444,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0,0.006510416666666667,0.0,0.0010850694444444445,0.0,0.0,0.0,0.0,0.0,0.007595486111111111,0.0,0.0,0.006293402777777778,0.0,0.006293402777777778,0.0,0.013888888888888888,0.006293402777777778,0.018880208333333332
13,5355,1283,4773,1613,828,6,1,401400,6001401400,5392,1175,1622,1716,730,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,133,0,133,0,150,133,150,0.23958916900093372,0.8913165266106443,0.30121381886087767,0.1546218487394958,0.2179154302670623,0.3008160237388724,0.3182492581602374,0.13538575667655786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003152818991097923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024666172106824927,0.0,0.024666172106824927,0.0,0.027818991097922848,0.024666172106824927,0.027818991097922848
14,2661,474,2346,972,269,6,1,401500,6001401500,3035,467,688,1688,297,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.17812852311161217,0.8816234498308907,0.3652762119503946,0.10108981585869974,0.15387149917627677,0.22668863261943986,0.5561779242174629,0.09785831960461285,0.005601317957166392,0.0,0.0,0.0,0.0,0.0,0.0,0.0032948929159802307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032948929159802307,0.0,0.0
15,2971,791,2625,813,531,6,1,401600,6001401600,2403,697,692,788,290,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,56,0,44,0,65,56,56,0.2662403231235274,0.8835408953214406,0.27364523729384044,0.17872770111073713,0.2900540990428631,0.287973366625052,0.32792342904702454,0.12068248023304202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.004993757802746567,0.0,0.0,0.0,0.023304203079483977,0.0,0.018310445276737412,0.0,0.027049521431543905,0.023304203079483977,0.023304203079483977
16,6121,1585,5421,1299,930,6,1,401700,6001401700,3276,549,1598,593,254,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.25894461689266457,0.8856396013723248,0.21222022545335728,0.1519359581767685,0.16758241758241757,0.4877899877899878,0.181013431013431,0.07753357753357754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057997557997558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057997557997558,0.0,0.0
17,1981,403,1754,839,247,6,1,401800,6001401800,1709,454,426,664,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20343260979303382,0.8854114083796063,0.4235234729934377,0.12468450277637556,0.26565242832065533,0.24926857811585723,0.38853130485664134,0.20011702750146285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,3250,924,2931,864,662,6,1,402200,6001402200,2337,537,787,665,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,93,0,93,93,93,0.2843076923076923,0.9018461538461539,0.26584615384615384,0.2036923076923077,0.22978177150192555,0.33675652545999146,0.2845528455284553,0.13222079589216945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03979460847240052,0.0,0.03979460847240052,0.0,0.03979460847240052,0.03979460847240052,0.03979460847240052
19,2459,359,2228,990,210,6,1,402400,6001402400,2623,228,392,1432,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,68,0,68,0,70,68,68,0.14599430662871085,0.9060593737291582,0.40260268401789345,0.08540056933712892,0.086923370186809,0.14944719786504004,0.545939763629432,0.022874571101791842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007624857033930614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025924513915364086,0.0,0.025924513915364086,0.0,0.02668699961875715,0.025924513915364086,0.025924513915364086
